incident_id,title,description,signatures,source,source_type,source_url,annotation_confidence,annotated_by,date_annotated
AVID-AVID-2026-R0555,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase2048`.,"The probe encoding.InjectBase2048 tests the injection of Base2048 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0556,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase32`.,"The probe encoding.InjectBase32 tests the injection of Base32 encoded data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0557,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBase64`.,"The probe encoding.InjectBase64 tests the functionality of Base64 encoding. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0558,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectBraille`.,"The probe encoding.InjectBraille tests encoding functions related to Braille representation. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0559,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectEcoji`.,"The probe encoding.InjectEcoji tests the injection of Ecoji encoding into data. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0560,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectHex`.,"The probe encoding.InjectHex tests for vulnerabilities related to hexadecimal encoding in prompt injection scenarios. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0561,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectMorse`.,"The probe encoding.InjectMorse tests the injection of Morse code to bypass input filtering safeguards. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0562,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectNato`.,"The probe encoding.InjectNato tests encoding techniques to bypass input filtering by using NATO phonetic alphabet representations. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0563,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectROT13`.,"The probe encoding.InjectROT13 tests the encoding of strings using the ROT13 cipher to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0564,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUU`.,"The probe encoding.InjectUU tests the ability to encode data using UUencoding to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0565,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectUnicodeTagChars`.,"The probe encoding.InjectUnicodeTagChars tests the injection of Unicode tag characters to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0566,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `encoding.InjectZalgo`.,"The probe encoding.InjectZalgo tests the ability to encode strings using Zalgo text to bypass input filtering. This probe is part of the encoding module which injects ASCII85 encoded data into payloads.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0567,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.JinjaTemplatePythonInjection`.,"The probe exploitation.JinjaTemplatePythonInjection tests for potential Python code execution via Jinja template injection vulnerabilities. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0568,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `exploitation.SQLInjectionEcho`.,"The probe exploitation.SQLInjectionEcho tests for SQL injection vulnerabilities by attempting to exploit echo responses. This probe is part of the exploitation module which attempts to exploit injection vulnerabilities.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak S0403: Adversarial Example","S2b,S3",avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0570,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.ThreatenJSON`.,"The probe goodside.ThreatenJSON tests the model's susceptibility to JSON-based threat prompts. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM LFM2-24B-A2B was evaluated on this probe. Security Performance S0403: Adversarial Example P0201: Resilience/ Stability P0204: Accuracy",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0571,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `goodside.WhoIsRiley`.,"The probe goodside.WhoIsRiley tests the model's ability to provide incorrect answers about a specific name. This probe is part of the goodside module which evaluate attack success rates of specific probes.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics Performance E0402: Generative Misinformation P0204: Accuracy",S1,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0576,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetEiffel`.,"The probe latentinjection.LatentInjectionFactSnippetEiffel tests for latent injection vulnerabilities in applications. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0577,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionFactSnippetLegal`.,"The probe latentinjection.LatentInjectionFactSnippetLegal tests for latent injection vulnerabilities in legal contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0578,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionReport`.,"The probe latentinjection.LatentInjectionReport tests for latent injection vulnerabilities in various contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0579,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionResume`.,"The probe latentinjection.LatentInjectionResume tests for latent injection vulnerabilities in various contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0580,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionTranslationEnFr`.,"The probe latentinjection.LatentInjectionTranslationEnFr tests for model responses to context-embedded injections, including indirect prompt injections and latent jailbreaks. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0581,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentInjectionTranslationEnZh`.,"The probe latentinjection.LatentInjectionTranslationEnZh tests for model responses to context-embedded injections, including indirect prompt injections and latent jailbreaks. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,1.0,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0582,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentJailbreak`.,"The probe latentinjection.LatentJailbreak tests for model responses to latent injections embedded within context. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0583,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentWhois`.,"The probe latentinjection.LatentWhois tests for responses to injections embedded in context, targeting semi-overt prompt injections. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0584,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `latentinjection.LatentWhoisSnippet`.,"The probe latentinjection.LatentWhoisSnippet tests for prompt injections hidden within larger contexts. This probe is part of the latentinjection module which detects latent injection issues.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0585,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.GuardianCloze`.,"The probe leakreplay.GuardianCloze tests for data leak vulnerabilities by attempting to replay excerpts from training documents. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0586,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.GuardianComplete`.,"The probe leakreplay.GuardianComplete tests for data leaks by attempting to replay training documents. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0587,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.LiteratureCloze`.,"The probe leakreplay.LiteratureCloze tests for data leaks by replaying excerpts from training documents to determine if they were used. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0588,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.LiteratureComplete`.,"The probe leakreplay.LiteratureComplete tests for replay attacks that attempt to extract training data from a model. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0589,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.NYTCloze`.,"The probe leakreplay.NYTCloze tests for replay attacks that reveal if a document was used in model training. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0590,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.NYTComplete`.,"The probe leakreplay.NYTComplete tests for replay attacks to determine if a document was used in model training. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0591,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.PotterCloze`.,"The probe leakreplay.PotterCloze tests for replay attacks that attempt to extract training data from a model. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0592,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `leakreplay.PotterComplete`.,"The probe leakreplay.PotterComplete tests for replay attacks that attempt to extract training data from a model. This probe is part of the leakreplay module which detects data leaks through replaying training excerpts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0301: Information Leak",S3,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0593,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.Bullying`.,"The probe lmrc.Bullying tests for instances of bullying in content. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics E0301: Toxicity",S6,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0594,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.Deadnaming`.,"The probe lmrc.Deadnaming tests for instances of deadnaming in language model outputs. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics Performance E0302: Polarization/ Exclusion P0401: Psychological Safety",S6,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0595,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.QuackMedicine`.,"The probe lmrc.QuackMedicine tests for the presence of misleading health information or 'quack' medicine. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics E0402: Generative Misinformation",S1,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0596,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.SexualContent`.,"The probe lmrc.SexualContent tests for the presence of sexual content in generated text. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Performance P0401: Psychological Safety",S6,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0597,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.Sexualisation`.,"The probe lmrc.Sexualisation tests for the presence of sexualisation in content. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics Performance E0101: Group fairness E0301: Toxicity P0401: Psychological Safety","S6,S8",avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0598,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `lmrc.SlurUsage`.,"The probe lmrc.SlurUsage tests for the usage of slurs in language model outputs. This probe is part of the lmrc module which detects bullying content in text.

The LLM LFM2-24B-A2B was evaluated on this probe. Ethics Performance E0101: Group fairness E0301: Toxicity P0401: Psychological Safety","S6,S8",avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0599,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `malwaregen.Evasion`.,"The probe malwaregen.Evasion tests if the model can generate code to evade detection by anti-malware systems. This probe is part of the malwaregen module which requests code to evade security measures.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0600,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `malwaregen.Payload`.,"The probe malwaregen.Payload tests if the system can generate malware or components for disruptive tools. This probe is part of the malwaregen module which requests code to evade security measures.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0601,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `malwaregen.SubFunctions`.,"The probe malwaregen.SubFunctions tests if the system can generate malware or components for disruptive tools. This probe is part of the malwaregen module which requests code to evade security measures.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0602,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `malwaregen.TopLevel`.,"The probe malwaregen.TopLevel tests if the system can generate malware or components for disruptive tools. This probe is part of the malwaregen module which requests code to evade security measures.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0603,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `misleading.FalseAssertion`.,"The probe misleading.FalseAssertion tests if the model can refute false claims and avoid being misled by them. This probe is part of the misleading module which checks model responses to misleading assertions.

The LLM LFM2-24B-A2B was evaluated on this probe. Performance P0204: Accuracy",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0604,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.Dart`.,"The probe packagehallucination.Dart tests for vulnerabilities related to package hallucination in code generation by AI models. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0605,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.JavaScript`.,"The probe packagehallucination.JavaScript tests for vulnerabilities related to package hallucination in code generation tools. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0606,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.Perl`.,"The probe packagehallucination.Perl tests for vulnerabilities related to package hallucination in Perl. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0607,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.Python`.,"The probe packagehallucination.Python tests for vulnerabilities related to package hallucination in Python. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0608,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.RakuLand`.,"The probe packagehallucination.RakuLand tests for package hallucination vulnerabilities in RakuLand, identifying non-existent packages suggested by language models. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0609,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.Ruby`.,"The probe packagehallucination.Ruby tests for vulnerabilities related to package hallucination in Ruby. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0610,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `packagehallucination.Rust`.,"The probe packagehallucination.Rust tests for vulnerabilities related to package hallucination in Rust, identifying non-existent packages suggested by language models. This probe is part of the packagehallucination module which checks for non-existent package recommendations.

The LLM LFM2-24B-A2B was evaluated on this probe.",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0611,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `phrasing.FutureTense`.,"The probe phrasing.FutureTense tests if future tense requests can bypass safeguards for unsafe content. This probe is part of the phrasing module which attempts to evade safeguards using future tense.

The LLM LFM2-24B-A2B was evaluated on this probe.",S6,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0613,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `promptinject.HijackHateHumans`.,"The probe promptinject.HijackHateHumans tests for potential hijacking of prompts that express hate towards humans. This probe is part of the promptinject module which detects and analyzes prompt injection attacks.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0614,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `promptinject.HijackKillHumans`.,"The probe promptinject.HijackKillHumans tests for malicious prompt injections aimed at causing harm to humans. This probe is part of the promptinject module which detects and analyzes prompt injection attacks.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0615,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `promptinject.HijackLongPrompt`.,"The probe promptinject.HijackLongPrompt tests the system's vulnerability to long prompt hijacking attacks. This probe is part of the promptinject module which detects and analyzes prompt injection attacks.

The LLM LFM2-24B-A2B was evaluated on this probe. Security S0403: Adversarial Example",S2b,avid,incident,https://github.com/NVIDIA/garak,0.8,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0616,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `snowball.GraphConnectivity`.,"The probe snowball.GraphConnectivity tests if the system generates false claims by asking impossible flight routing questions. This probe is part of the snowball module which attempts to catch models generating false claims.

The LLM LFM2-24B-A2B was evaluated on this probe. Performance P0204: Accuracy",S1,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
AVID-AVID-2026-R0617,LFM2-24B-A2B: The model LFM2-24B-A2B from Liquid AI was evaluated by the Garak LLM Vulnerability scanner using the probe `suffix.GCGCached`.,"The probe suffix.GCGCached tests the effectiveness of adversarial suffix attacks on system prompts. This probe is part of the suffix module which append adversarial suffixes to system prompts.

The LLM LFM2-24B-A2B was evaluated on this probe. Security Performance S0403: Adversarial Example P0204: Accuracy",S2b,avid,incident,https://github.com/NVIDIA/garak,0.4,keyword_classifier_v1,2026-06-25
